OS,Device status,Name,Client security status,Patch status,Available patches count,Customer,Device Group,Logged in user,Owner,Last Activity,OS name,OS version,CCS version,CCC version,External IP,Internal IP,AD\LDAP,Domain\Workgroup,Model,Processor,Serial Number,System Model,System Manufacturer,Ownership Type,Registered,Local Time Zone,Service Pack,Reboot Time,Reboot Reason,CPU usage - %,CPU frequency,RAM usage - %,RAM usage - MB,Total RAM,Network Usage,Disk free - GB,Disk used - GB,Security Profiles
Windows,Offline,Rain,安全,提供非關鍵修補程式,4,Default Customer,Default Group - Default Customer,OTSUKATW\Rain,ethan,2022/02/11 04:55:35 PM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.43.41148.21120,182.235.185.6,"10.30.30.21,192.168.43.193",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/10/22 01:39:46 PM,UTC +08:00,N/A,2022/02/10 09:32:20 AM,Normal shutdown without log.,20,2208,54.61,4298,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:75.6,C:165.7,otsuka_no_fw
Windows,Offline,JustinWu-5310,安全,提供非關鍵修補程式,3,Default Customer,2_暫時相容模式,OTSUKATW\Justin_Wu,ethan,2022/02/13 12:37:21 PM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.8.0.8595,6.43.41148.21120,123.193.248.44,192.168.0.159,192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,9494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/10/21 04:44:18 PM,UTC +08:00,N/A,2022/02/07 01:01:22 AM,The process C:\Windows\System32\RuntimeBroker.exe (JUSTINWU-5310) has initiated the 電源關閉 of computer JUSTINWU-5310 on behalf of user OTSUKATW\Justin_Wu for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,28,2208,44.77,3524,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:30.6|D:115.2|F:5.2,C:87.7|D:8|F:2.4,相容模式_無FW
Windows,Online,工務-公用電腦,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\works,ethan,2022/02/14 11:30:25 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.113.61,192.168.111.2,otsukatw.corp,ASUSPRO D340MC-C_D340MC,Intel(R) Core(TM) i3-9100 CPU @ 3.60GHz,L7PFAG00874028D,ASUSPRO D340MC-C_D340MC,ASUSTeK COMPUTER INC.,未指定,2020/10/21 02:40:06 PM,UTC +08:00,N/A,2022/02/09 05:51:02 PM,The process C:\WINDOWS\system32\svchost.exe (工務-公用電腦) has initiated the 重新啟動 of computer 工務-公用電腦 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,51,3601,23.78,1916,8058,"Realtek PCIe GbE Family Controller - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:105.2|D:139.5,C:89.2|D:153.5,otsuka_no_fw
Windows,Offline,May,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\May,ethan,2022/02/11 06:17:50 PM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.42.40901.21091,223.139.224.156,192.168.43.15,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,H294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/10/21 02:18:34 PM,UTC +08:00,N/A,2022/02/08 11:14:29 AM,The process C:\WINDOWS\system32\winlogon.exe (MAY) has initiated the 關機 of computer MAY on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,0,2208,61.25,4821,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:100.8,C:140.6,otsuka_no_fw
Windows,Offline,Missy_Lin,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Missy_Lin,ethan,2022/02/14 09:29:13 AM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.4.0.8311,6.43.41148.21120,49.159.213.53,192.168.100.9,192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,9394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/10/20 02:22:04 PM,UTC +08:00,N/A,2022/02/12 03:15:04 PM,The process C:\WINDOWS\system32\winlogon.exe (MISSY_LIN) has initiated the 關機 of computer MISSY_LIN on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,48,2208,41.7,3284,7875,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:116.5,C:124.9,otsuka_no_fw
Windows,Offline,Fa-Public-2F,未安裝用戶端安全性,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,FA-PUBLIC-2F\User,ethan,2022/02/14 10:01:06 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,,6.43.41148.21120,118.163.114.187,192.168.111.147,N/A,WORKGROUP,Latitude E7250,Intel(R) Core(TM) i5-5300U CPU @ 2.30GHz,HZXZ662,Latitude E7250,Dell Inc.,未指定,2020/10/16 11:48:15 AM,UTC +08:00,N/A,2022/01/26 06:21:41 PM,The process C:\WINDOWS\system32\MusNotificationUx.exe (FA-PUBLIC-2F) has initiated the 重新啟動 of computer FA-PUBLIC-2F on behalf of user FA-PUBLIC-2F\User for the following reason: 作業系統: Service Pack (計劃之中).  Reason Code: 0x80020010.  Shutdown Type: 重新啟動.  Comment: .,8,2295,30.94,2501,8083,"Intel(R) Ethernet Connection (3) I218-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 7265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:187.1,C:55.9,otsuka_no_fw
Windows,Online,Pamelayen-5310,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\Pamela.yen,ethan,2022/02/14 11:25:57 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,60.251.177.151,192.168.5.89,192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,F394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/10/07 11:34:08 AM,UTC +08:00,N/A,2022/02/09 08:41:03 PM,The process C:\Windows\System32\RuntimeBroker.exe (PAMELAYEN-5310) has initiated the 電源關閉 of computer PAMELAYEN-5310 on behalf of user OTSUKATW\Pamela.yen for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,14,2208,48.53,3820,7871,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:39.4|D:506.8|E:0,C:118.6|D:287.6|E:0,otsuka_no_fw
Windows,Offline,QC3-PC,安全,提供非關鍵修補程式,60,Default Customer,Default Group - Default Customer,OTSUKATW\Ken_Yang,ethan,2022/02/14 09:43:24 AM,Microsoft Windows 7 專業版 (x86),6.1.7601,12.0.0.7959,6.43.41148.21120,60.250.52.83,192.168.111.132,192.168.111.2,otsukatw.corp,OptiPlex 755                 ,Intel(R) Core(TM)2 Duo CPU     E7200  @ 2.53GHz,7Z4BY1S,OptiPlex 755                 ,Dell Inc.,未指定,2020/10/06 02:28:09 PM,UTC +08:00,N/A,2022/02/14 08:41:44 AM,‎2022/‎2/‎14 上 上午 08:29:31 的系統上次發生意外的關機。.,86,2527,59.63,1195,2004,"Intel(R) 82566DM-2 Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:83.8|D:0,C:38.3|D:0,otsuka_no_fw
Windows,Offline,CherLin-5310,安全,提供非關鍵修補程式,1,Default Customer,Default Group - Default Customer,OTSUKATW\Cherlin,ethan,2022/02/13 09:56:54 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,210.201.209.104,192.168.88.7,192.168.1.11,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,4394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/09/30 04:45:04 PM,UTC +08:00,N/A,2022/02/08 11:05:54 AM,‎2022/‎2/‎8 上 上午 10:55:00 的系統上次發生意外的關機。.,88,2208,65.67,5169,7871,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:16.6|D:120.4,C:95.5|D:8.9,otsuka_no_fw
Windows,Offline,Carrie-9010,安全,無修補程式可用,0,Default Customer,工廠-技術部,N/A,ethan,2021/12/17 01:23:29 PM,Microsoft Windows 10 專業版 (x64),10.0.19041,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.111.121,192.168.111.2,otsukatw.corp,OptiPlex 9010,Intel(R) Core(TM) i5-3570 CPU @ 3.40GHz,HLCBXX1,OptiPlex 9010,Dell Inc.,未指定,2020/09/29 11:05:27 AM,UTC +08:00,N/A,N/A,N/A,27,3401,29.33,2369,8078,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 6 Kbit/s)",C:25.8|D:120.3|F:0|G:0|H:0|I:0,C:81.7|D:9.7|F:0|G:0|H:0|I:0,otsuka_no_fw
Windows,Online,MingLiu-DELL990,安全,提供非關鍵修補程式,1,Default Customer,工廠-技術部,OTSUKATW\Nico_lin,arslan,2022/02/14 11:28:59 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.42.40901.21091,60.250.52.83,192.168.111.152,192.168.111.2,otsukatw.corp,OptiPlex 990,Intel(R) Core(TM) i5-2400 CPU @ 3.10GHz,HJRPTBX,OptiPlex 990,Dell Inc.,未指定,2020/09/29 10:41:45 AM,UTC +08:00,N/A,2022/01/20 04:30:34 PM,The process C:\Windows\System32\RuntimeBroker.exe (MINGLIU-DELL990) has initiated the 電源關閉 of computer MINGLIU-DELL990 on behalf of user OTSUKATW\Nico_lin for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,58,3101,27.64,2231,8073,"Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:18.3|D:95|E:0,C:69.6|D:45|E:0,otsuka_no_fw
Windows,Online,BubuLi-760,安全,無修補程式可用,0,Default Customer,工廠-技術部,OTSUKATW\Bubu_Li,ethan,2022/02/14 11:22:24 AM,Microsoft Windows 10 專業版 (x64),10.0.19044,12.6.0.8441,6.43.41148.21120,60.250.52.83,192.168.111.138,192.168.111.2,otsukatw.corp,OptiPlex 760                 ,Intel(R) Core(TM)2 Duo CPU     E7400  @ 2.80GHz,C77312S,OptiPlex 760                 ,Dell Inc.,未指定,2020/09/25 03:28:52 PM,UTC +08:00,N/A,2022/02/11 04:30:56 PM,The process C:\WINDOWS\system32\winlogon.exe (BUBULI-760) has initiated the 關機 of computer BUBULI-760 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,100,2800,63.31,1253,1979,"Intel(R) 82567LM-3 Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:76|D:0,C:37.5|D:0,otsuka_no_fw
Windows,Online,TonyWu-E6220,安全,提供非關鍵修補程式,2,Default Customer,Default Group - Default Customer,OTSUKATW\Tony_wu,ethan,2022/02/14 11:33:51 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.6.0.8441,6.43.41148.21120,118.163.114.187,192.168.2.104,192.168.111.2,otsukatw.corp,Latitude E6220,Intel(R) Core(TM) i5-2520M CPU @ 2.50GHz,GB4GGT1,Latitude E6220,Dell Inc.,未指定,2020/09/25 01:52:19 PM,UTC +08:00,N/A,2022/01/28 04:32:38 PM,The process C:\Windows\System32\RuntimeBroker.exe (TONYWU-E6220) has initiated the 電源關閉 of computer TONYWU-E6220 on behalf of user OTSUKATW\Tony_wu for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,98,2501,80.94,3219,3977,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) 82579LM Gigabit Network Connection - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Centrino(R) Advanced-N 6205 Driver - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:31.7|D:8.2,C:87.7|D:100.8,otsuka_no_fw
Windows,Offline,Katy,安全,提供非關鍵修補程式,3,Default Customer,Default Group - Default Customer,OTSUKATW\katy,ethan,2022/02/10 05:46:59 PM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,115.43.130.133,"10.30.30.22,192.168.3.170",192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,8294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/09/24 12:39:14 PM,UTC +08:00,N/A,2022/02/04 09:16:54 PM,The process C:\WINDOWS\system32\winlogon.exe (KATY) has initiated the 關機 of computer KATY on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,66,2208,26.14,4199,16063,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:47.5|D:112.6,C:73.9|D:7.4,otsuka_no_fw
Windows,Online,HugoChuang,安全,無修補程式可用,0,Default Customer,Default Group - Default Customer,OTSUKATW\hugochuang,ethan,2022/02/14 11:31:50 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,124.218.195.139,192.168.18.5,192.168.1.10,otsukatw.corp,Latitude 7480,Intel(R) Core(TM) i5-6200U CPU @ 2.30GHz,61LDHM2,Latitude 7480,Dell Inc.,未指定,2020/09/23 03:29:56 PM,UTC +08:00,N/A,2022/01/24 04:26:54 PM,The process C:\Windows\System32\RuntimeBroker.exe (HUGOCHUANG) has initiated the 電源關閉 of computer HUGOCHUANG on behalf of user OTSUKATW\hugochuang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,96,2401,30.02,2418,8055,"Intel(R) Ethernet Connection (4) I219-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Citrix Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 8265 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:21.1|D:96.8,C:121.4|D:3.2,otsuka_no_fw
Windows,Offline,Mark_Chang,安全,無修補程式可用,0,Default Customer,1_NO1_C1,OTSUKATW\Mark_Chang,ethan,2022/02/13 10:04:24 PM,Microsoft Windows 11 專業版 (x64),10.0.22000,12.5.0.8351,6.43.41148.21120,123.240.41.104,"10.30.30.13,192.168.0.12",192.168.1.10,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,B394YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/09/21 11:07:28 AM,UTC +08:00,N/A,2022/02/10 10:58:12 AM,The process C:\Windows\System32\RuntimeBroker.exe (MARK_CHANG) has initiated the 電源關閉 of computer MARK_CHANG on behalf of user OTSUKATW\Mark_Chang for the following reason: 其他 (不在計劃之中).  Reason Code: 0x0.  Shutdown Type: 電源關閉.  Comment: .,30,2208,43.17,3398,7871,"Fortinet SSL VPN Virtual Ethernet Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:162.6,C:78.7,otsuka_no_fw
Windows,Offline,Will,安全,提供非關鍵修補程式,2,Default Customer,1_CNS_AN2,N/A,ethan,2022/02/13 01:48:56 AM,Microsoft Windows 10 專業版 (x64),10.0.19042,12.4.0.8311,6.43.41148.21120,111.251.155.248,192.168.0.9,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,G294YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/09/21 10:22:18 AM,UTC +08:00,N/A,2022/01/28 09:55:09 PM,The process C:\WINDOWS\system32\winlogon.exe (WILL) has initiated the 關機 of computer WILL on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,87,2208,58.54,4608,7871,"Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:69.7,C:171.6,otsuka_no_fw
Windows,Offline,Sandy-5310,安全,提供非關鍵修補程式,3,Default Customer,1_CNS_AN1,OTSUKATW\Sandy_Chang,ethan,2022/02/11 11:37:23 AM,Microsoft Windows 10 專業版 (x64),10.0.19043,12.4.0.8311,6.43.41148.21120,182.235.48.70,172.18.13.89,192.168.111.2,otsukatw.corp,Latitude 5310 2-in-1,Intel(R) Core(TM) i5-10310U CPU @ 1.70GHz,6494YZ2,Latitude 5310 2-in-1,Dell Inc.,未指定,2020/09/21 10:21:07 AM,UTC +08:00,N/A,2022/01/25 03:05:19 PM,The process C:\WINDOWS\system32\winlogon.exe (SANDY-5310) has initiated the 關機 of computer SANDY-5310 on behalf of user NT AUTHORITY\SYSTEM for the following reason: 找不到這個原因的標題.  Reason Code: 0x500ff.  Shutdown Type: 關機.  Comment: .,78,2208,50.92,4008,7871,"Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Qualcomm QCA61x4A 802.11ac Wireless Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:32.7|D:87.6|E:58.1,C:81.4|D:39.7|E:2.8,otsuka_no_fw
Windows,Offline,Gibson-E7250,安全,提供非關鍵修補程式,2,Default Customer,1_SFE,OTSUKATW\gibson,ethan,2022/01/25 01:17:55 PM,Microsoft Windows 10 專業版 (x64),10.0.18363,12.6.0.8441,6.43.41148.21120,1.162.93.103,192.168.68.110,192.168.1.11,otsukatw.corp,Latitude E7240,Intel(R) Core(TM) i5-4310U CPU @ 2.00GHz,48JZM12,Latitude E7240,Dell Inc.,未指定,2020/09/21 09:35:25 AM,UTC +08:00,N/A,2021/12/28 11:12:05 AM,‎2021/‎12/‎1 上 下午 01:31:40 的系統上次發生意外的關機。.,0,2601,28.2,4593,16289,"Citrix Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Fortinet Virtual Ethernet Adapter (NDIS 6.30) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Bluetooth Device (Personal Area Network) - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Ethernet Connection I218-LM - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Intel(R) Dual Band Wireless-AC 7260 - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s) | Microsoft Wi-Fi Direct Virtual Adapter - Load 0% speed channel (sent 0 bit/s, received 0 bit/s)",C:7.1|D:56.5|E:1730.5|F:18.1,C:111.6|D:300.4|E:177.2|F:458.7,otsuka_no_fw
